"","ASIN","ProductName","ReviewContent","ReviewStar","ProcessedText"
"247564","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","THEY MAKE YOU BUY 2 PACKAGES BECAUSE THEY PROBABLY CAN'T SELL IT BECAUSE IT TASTES SO BAD.",1,"make buy package probably sell taste bad"
"247570","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Tastes horrible and does nothing the package was bent up when delivered the only thing I can say is that it came fast, I have tried it twice two nights in a row even two tea bags and it did not relax me, It was a waste of money.",1,"taste horrible nothing package bend deliver thing say come fast try twice two nights row even two tea bag relax waste money"
"247576","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Works very well but I realized that I don’t need it every night. I think it has a half-life and builds up. I felt a bit groggy after using 4-5 nights in a row. It definitely puts you to sleep!",5,"work well realize need every night think half life build felt bite groggy use nights row definitely put sleep"
"247582","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Used it for sleeping. Smell isn’t the most pleasant but received quickly and happy so far",4,"use sleep smell pleasant receive quickly happy far"
"247588","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Medicinal taste, d't seem to workidn",1,"medicinal taste seem workidn"
"247594","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","sleep & relax",4,"sleep relax"
"247600","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Great product",4,"great product"
"247606","B07F1LW82G","Buddha's Herbs Premium Organic Sleep and Relaxation tea with Valerian Root , Lemon Balm and Chamomile - 44 Tea bags (Pack of 2)","Fresh, pleasant taste, very relaxing tea.",5,"fresh pleasant taste relax tea"
"260310","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","Definitely my new fav tea! Not only does it taste amazing but it actually works!",5,"definitely new fav tea taste amaze actually work"
"260311","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","Hey Girl proved to do all it says it does !  I bought it for my niece who was having stress induced anxiety and difficulty sleeping . I heard back from her that she is sleeping well and feeling calmer . I willl definitely be re-ordering !",5,"hey girl prove say buy niece stress induce anxiety difficulty sleep hear back sleep well feel calmer willl definitely order"
"260313","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","This tea is amazing! I’ve tried so many stress and sleepy time teas that didn’t seem to do anything . This mixture of herbs really works! I feel relaxed not just my mind but my muscle tension too! Seems to help with my migraine pain as well! Amazing",5,"tea amaze try many stress sleepy time teas seem anything mixture herbs really work feel relax mind muscle tension seem help migraine pain well amaze"
"260315","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","Bought as a gift for my good friend, and she tried the tea, and fell asleep 15 minutes later! Completely conked out! The woman never sleeps, so, it was pretty much a miracle!",5,"buy gift good friend try tea fell asleep minutes later completely conk woman never sleep pretty much miracle"
"260317","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","I love this tea! It tastes great, and it really does help relax me for bed. I have a hard time sleeping, and this tea definitely does the trick. To top it off, they have amazing customer service. Good, small, American company, great tea!",5,"love tea taste great really help relax bed hard time sleep tea definitely trick top amaze customer service good small american company great tea"
"260319","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","This tea exceeded my expectations. At first I was suprised/disappointed it was not loose leaf (clearly didn't read that closely) but tea bags are way easier to clean. I have used valerian root as a sleep aid and I know it is super effective, but I worry about using too much/dependency. This mixture doesn't have too much, so my mind is eased. Also, you can only smell the valerian root if you know what the scent is, which is unpleasant. But the other scents overshadow it. Yay. I have been having this tea nightly for the last 10 or so days. sleeping so much better. It's worth it.",5,"tea exceed expectations first suprised disappoint loose leaf clearly read closely tea bag way easier clean use valerian root sleep aid know super effective worry use much dependency mixture much mind ease also smell valerian root know scent unpleasant scent overshadow yay tea nightly last days sleep much better worth"
"260321","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","I have a very difficult time sleeping. After 2 nights of drinking this tea, I have slept better than I have in a very long time. It tastes great, is very relaxing and calming.  I am so glad I decided to purchase this brand, rather than one of the larger companies I was looking at. They have excellent customer service to boot! I will definitely be ordering more of this.",5,"difficult time sleep nights drink tea sleep better long time taste great relax calm glad decide purchase brand rather one larger company look excellent customer service boot definitely order"
"260323","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","Obsessed.  Got the sleep tea as a gift...and I LOVE. I love that the flavor is lighter than other sleep teas that I have tried in the past.  I was relaxed and ready for bed after one cup!! Excited to try the other flavors!",5,"obsess get sleep tea gift love love flavor lighter sleep teas try past relax ready bed one cup excite try flavor"
"260325","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","I am over joyed about this product, about 2 years ago I have suffered with terrible anxiety to the point I was on prescription medicine to keep me calm in the day and to sleep at night, however God has help me to overcome and stop taking them, but about 2 weeks ago some thing happened and before I know if I find my self having anxiety attacks again I can't sleep I just up out of bed because I can't breath my head feels like I am wearing tight hair band or something heavy is on my head I almost call 911 one night, so 3 days ago I bought a hey girl detox tea and i saw that it worked well,I was going through a list of their products and I came across their Hey Girl bedtime sleep I read some reviews and say that it was helping people with sleep and anxiety I wasn't really interested in the sleep part of it, I don't mind much about can sleep because I have sleep aid that I take sometimes but my anxiety is the worst thing I feel like I might go crazy some times, any I purchased my Hey Girl sleep time I followed the instructions and drank it the first night, UNBELIEVABLE!!! without 5 minutes it could be less I felt the weight, the tightness from my head start clearing up I was surprised and a little scared my head felt light and cleared, then I thought maybe it's too strong.. but I was happy, it didn't put me sleep sooner but I don't mind I still slept, I skipped the second night because I felt fine i took it the third night and I was still ok I won't be taking everything night because I don't have to I will only take it when I feel I might get an attack Thanks Hey Girl for this great product I highly recommend!!",5,"joy product years ago suffer terrible anxiety point prescription medicine keep calm day sleep night however god help overcome stop take weeks ago thing happen know find self anxiety attack sleep bed breath head feel like wear tight hair band something heavy head almost call one night days ago buy hey girl detox tea saw work well go list products come across hey girl bedtime sleep read review say help people sleep anxiety really interest sleep part mind much sleep sleep aid take sometimes anxiety worst thing feel like might go crazy time purchase hey girl sleep time follow instructions drink first night unbelievable without minutes could less felt weight tightness head start clear surprise little scar head felt light clear think maybe strong happy put sleep sooner mind still sleep skip second night felt fine take third night still ok take everything night take feel might get attack thank hey girl great product highly recommend"
"260327","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","I am very satisfied with my sleepy time tea. I usually have to take a prescribed sleeping pill in order to get me to fall asleep and stay asleep. Last night, I brewed my tea and let it steep as the directions instructed and not only was the tea tasty, but it was very calming as described by the seller. I slept very peacefully throughout the whole night and did not wake up drowsy. I am a very satisfied customer and will continue to purchase this product.",5,"satisfy sleepy time tea usually take prescribe sleep pill order get fall asleep stay asleep last night brew tea let steep directions instruct tea tasty calm describe seller sleep peacefully throughout whole night wake drowsy satisfy customer continue purchase product"
"260333","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","This tea is simply amazing!, I am going through alot physically and mentally after my mom's recent and unexpected death, this tea helps me feel at peace, relaxed and it calms my ANXIETY, it has improved my sleep and doesnt make me groggy in the A.M. TRY IT!....along with a little faith!",5,"tea simply amaze go alot physically mentally mom recent unexpected death tea help feel peace relax calm anxiety improve sleep doesnt make groggy try along little faith"
"260336","B0171QF5R8","Herbal Tea Sleep Aid w/ Chamomile , Valerian Root & Lemon Balm in Tea Bags - Aids Anxiety & Stress Relief - Thoughtful Gifts For Women","I bought two different products from Hey Girl; Cleanse and Sleep.  I have a very busy mind and at night sometimes it is hard to turn it off and get the sleep I need.  I had a cup of this before bed.  First, I love the taste.  There is nothing worse than finding a sleep tea and the taste is so bad that you can't drink it without adding sugar... doesn't sugar amp you up?  This tea has such well blended flavors and didn't require more added sweeteners!  The tea did exactly what it said it would do.  I found myself calm and my mind quiet.  I slept a full 9 hours that night!  I have not tried the Cleanse yet and have only waited due to needing the time to spend at home...LOL.  I have read the reviews and some ppl have experienced some ""explosive"" results.  This says to me that this product does what it says it will do.  Suggestions:  As with any type of Cleanse a day or so before, eat light.  Drink plenty of fluids and have a soft or liquid diet.  I can only imagine that cleansing after a full Mexican Meal would not be the best idea!!  HAHAHA...  I am impressed with these teas so far and with the customer service.  Great Products!  Happy Holidays everyone!",5,"buy two different products hey girl cleanse sleep busy mind night sometimes hard turn get sleep need cup bed first love taste nothing worse find sleep tea taste bad drink without add sugar sugar amp tea well blend flavor require add sweeteners tea exactly say would find calm mind quiet sleep full hours night try cleanse yet wait due need time spend home lol read review ppl experience explosive result say product say suggestions type cleanse day eat light drink plenty fluids soft liquid diet imagine cleanse full mexican meal would best idea hahaha impress teas far customer service great products happy holiday everyone"
